secid,date,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,rate
108105,20000522,64881510,SPX,9999,1,32768,,A,,1.167074
108105,20000523,64881510,SPX,9999,1,32768,,A,,1.204334
108105,20000524,64881510,SPX,9999,1,32768,,A,,1.201437
108105,20000525,64881510,SPX,9999,1,32768,,A,,1.229916
108105,20000526,64881510,SPX,9999,1,32768,,A,,1.228077
108105,20000530,64881510,SPX,9999,1,32768,,A,,1.249272
108105,20000531,64881510,SPX,9999,1,32768,,A,,1.245071
108105,20000601,64881510,SPX,9999,1,32768,,A,,1.243174
108105,20000602,64881510,SPX,9999,1,32768,,A,,1.241307
108105,20000605,64881510,SPX,9999,1,32768,,A,,1.237003
108105,20000606,64881510,SPX,9999,1,32768,,A,,1.233102
108105,20000607,64881510,SPX,9999,1,32768,,A,,1.235742
108105,20000608,64881510,SPX,9999,1,32768,,A,,1.242635
108105,20000609,64881510,SPX,9999,1,32768,,A,,1.250685
108105,20000612,64881510,SPX,9999,1,32768,,A,,1.245102
108105,20000613,64881510,SPX,9999,1,32768,,A,,1.243846
108105,20000614,64881510,SPX,9999,1,32768,,A,,1.246479
108105,20000615,64881510,SPX,9999,1,32768,,A,,1.255624
108105,20000616,64881510,SPX,9999,1,32768,,A,,1.219365
108105,20000619,64881510,SPX,9999,1,32768,,A,,1.19622
108105,20000620,64881510,SPX,9999,1,32768,,A,,1.146347
108105,20000621,64881510,SPX,9999,1,32768,,A,,1.125117
108105,20000622,64881510,SPX,9999,1,32768,,A,,1.068264
108105,20000623,64881510,SPX,9999,1,32768,,A,,1.023493
108105,20000626,64881510,SPX,9999,1,32768,,A,,0.978005
108105,20000627,64881510,SPX,9999,1,32768,,A,,0.959696
108105,20000628,64881510,SPX,9999,1,32768,,A,,0.934685
108105,20000629,64881510,SPX,9999,1,32768,,A,,0.92172
108105,20000630,64881510,SPX,9999,1,32768,,A,,0.920525
108105,20000703,64881510,SPX,9999,1,32768,,A,,0.888209
108105,20000705,64881510,SPX,9999,1,32768,,A,,0.875963
108105,20000706,64881510,SPX,9999,1,32768,,A,,0.867591
108105,20000707,64881510,SPX,9999,1,32768,,A,,0.864325
108105,20000710,64881510,SPX,9999,1,32768,,A,,0.843311
108105,20000711,64881510,SPX,9999,1,32768,,A,,0.849895
108105,20000712,64881510,SPX,9999,1,32768,,A,,0.868036
108105,20000713,64881510,SPX,9999,1,32768,,A,,0.872516
108105,20000714,64881510,SPX,9999,1,32768,,A,,0.87673
108105,20000717,64881510,SPX,9999,1,32768,,A,,0.899244
108105,20000718,64881510,SPX,9999,1,32768,,A,,0.891983
108105,20000719,64881510,SPX,9999,1,32768,,A,,0.873109
108105,20000720,64881510,SPX,9999,1,32768,,A,,0.850509
108105,20000721,64881510,SPX,9999,1,32768,,A,,0.858227
108105,20000724,64881510,SPX,9999,1,32768,,A,,0.855218
108105,20000725,64881510,SPX,9999,1,32768,,A,,0.87456
108105,20000726,64881510,SPX,9999,1,32768,,A,,0.874442
108105,20000727,64881510,SPX,9999,1,32768,,A,,0.875468
108105,20000728,64881510,SPX,9999,1,32768,,A,,0.880229
108105,20000731,64881510,SPX,9999,1,32768,,A,,0.887757
108105,20000801,64881510,SPX,9999,1,32768,,A,,0.885881
108105,20000802,64881510,SPX,9999,1,32768,,A,,0.890833
108105,20000803,64881510,SPX,9999,1,32768,,A,,0.904301
108105,20000804,64881510,SPX,9999,1,32768,,A,,0.910777
108105,20000807,64881510,SPX,9999,1,32768,,A,,0.903879
108105,20000808,64881510,SPX,9999,1,32768,,A,,0.91134
108105,20000809,64881510,SPX,9999,1,32768,,A,,0.918706
108105,20000810,64881510,SPX,9999,1,32768,,A,,0.924181
108105,20000811,64881510,SPX,9999,1,32768,,A,,0.936534
108105,20000814,64881510,SPX,9999,1,32768,,A,,0.943085
108105,20000815,64881510,SPX,9999,1,32768,,A,,0.941428
108105,20000816,64881510,SPX,9999,1,32768,,A,,0.943947
108105,20000817,64881510,SPX,9999,1,32768,,A,,0.948196
108105,20000818,64881510,SPX,9999,1,32768,,A,,0.94384
108105,20000821,64881510,SPX,9999,1,32768,,A,,0.938415
108105,20000822,64881510,SPX,9999,1,32768,,A,,0.940262
108105,20000823,64881510,SPX,9999,1,32768,,A,,0.952194
108105,20000824,64881510,SPX,9999,1,32768,,A,,0.936454
108105,20000825,64881510,SPX,9999,1,32768,,A,,0.952757
108105,20000828,64881510,SPX,9999,1,32768,,A,,0.94474
108105,20000829,64881510,SPX,9999,1,32768,,A,,0.946957
108105,20000830,64881510,SPX,9999,1,32768,,A,,0.94507
108105,20000831,64881510,SPX,9999,1,32768,,A,,0.945556
108105,20000901,64881510,SPX,9999,1,32768,,A,,0.961339
108105,20000905,64881510,SPX,9999,1,32768,,A,,0.96958
108105,20000906,64881510,SPX,9999,1,32768,,A,,0.968533
108105,20000907,64881510,SPX,9999,1,32768,,A,,0.962767
108105,20000908,64881510,SPX,9999,1,32768,,A,,0.963976
108105,20000911,64881510,SPX,9999,1,32768,,A,,0.953662
108105,20000912,64881510,SPX,9999,1,32768,,A,,0.951724
108105,20000913,64881510,SPX,9999,1,32768,,A,,0.951704
108105,20000914,64881510,SPX,9999,1,32768,,A,,0.946942
108105,20000915,64881510,SPX,9999,1,32768,,A,,0.9359
108105,20000918,64881510,SPX,9999,1,32768,,A,,0.944871
108105,20000919,64881510,SPX,9999,1,32768,,A,,0.941516
108105,20000920,64881510,SPX,9999,1,32768,,A,,0.941447
108105,20000921,64881510,SPX,9999,1,32768,,A,,0.947824
108105,20000922,64881510,SPX,9999,1,32768,,A,,0.941528
108105,20000925,64881510,SPX,9999,1,32768,,A,,0.953788
108105,20000926,64881510,SPX,9999,1,32768,,A,,0.941262
108105,20000927,64881510,SPX,9999,1,32768,,A,,0.945402
108105,20000928,64881510,SPX,9999,1,32768,,A,,0.938386
108105,20000929,64881510,SPX,9999,1,32768,,A,,0.937506
108105,20001002,64881510,SPX,9999,1,32768,,A,,0.948237
108105,20001003,64881510,SPX,9999,1,32768,,A,,0.93407
108105,20001004,64881510,SPX,9999,1,32768,,A,,0.922181
108105,20001005,64881510,SPX,9999,1,32768,,A,,0.917835
108105,20001006,64881510,SPX,9999,1,32768,,A,,0.92249
108105,20001009,64881510,SPX,9999,1,32768,,A,,0.910431
108105,20001010,64881510,SPX,9999,1,32768,,A,,0.841688
108105,20001011,64881510,SPX,9999,1,32768,,A,,0.84644
108105,20001012,64881510,SPX,9999,1,32768,,A,,0.846753
108105,20001013,64881510,SPX,9999,1,32768,,A,,0.813541
108105,20001016,64881510,SPX,9999,1,32768,,A,,0.802334
108105,20001017,64881510,SPX,9999,1,32768,,A,,0.776437
108105,20001018,64881510,SPX,9999,1,32768,,A,,0.74415
108105,20001019,64881510,SPX,9999,1,32768,,A,,0.739594
108105,20001020,64881510,SPX,9999,1,32768,,A,,0.754178
108105,20001023,64881510,SPX,9999,1,32768,,A,,0.801861
108105,20001024,64881510,SPX,9999,1,32768,,A,,0.775438
108105,20001025,64881510,SPX,9999,1,32768,,A,,0.765914
108105,20001026,64881510,SPX,9999,1,32768,,A,,0.728221
108105,20001027,64881510,SPX,9999,1,32768,,A,,0.777069
108105,20001030,64881510,SPX,9999,1,32768,,A,,0.780004
108105,20001031,64881510,SPX,9999,1,32768,,A,,0.780708
108105,20001101,64881510,SPX,9999,1,32768,,A,,0.773131
108105,20001102,64881510,SPX,9999,1,32768,,A,,0.76603
108105,20001103,64881510,SPX,9999,1,32768,,A,,0.762098
108105,20001106,64881510,SPX,9999,1,32768,,A,,0.762236
108105,20001107,64881510,SPX,9999,1,32768,,A,,0.763612
108105,20001108,64881510,SPX,9999,1,32768,,A,,0.741195
108105,20001109,64881510,SPX,9999,1,32768,,A,,0.717849
108105,20001110,64881510,SPX,9999,1,32768,,A,,0.712223
108105,20001113,64881510,SPX,9999,1,32768,,A,,0.709008
108105,20001114,64881510,SPX,9999,1,32768,,A,,0.72422
108105,20001115,64881510,SPX,9999,1,32768,,A,,0.712133
108105,20001116,64881510,SPX,9999,1,32768,,A,,0.717812
108105,20001117,64881510,SPX,9999,1,32768,,A,,0.718008
108105,20001120,64881510,SPX,9999,1,32768,,A,,0.719159
108105,20001121,64881510,SPX,9999,1,32768,,A,,0.739333
108105,20001122,64881510,SPX,9999,1,32768,,A,,0.699889
108105,20001124,64881510,SPX,9999,1,32768,,A,,0.69955
108105,20001127,64881510,SPX,9999,1,32768,,A,,0.738698
108105,20001128,64881510,SPX,9999,1,32768,,A,,0.729369
108105,20001129,64881510,SPX,9999,1,32768,,A,,0.662014
108105,20001130,64881510,SPX,9999,1,32768,,A,,0.705237
108105,20001201,64881510,SPX,9999,1,32768,,A,,0.694561
108105,20001204,64881510,SPX,9999,1,32768,,A,,0.695315
108105,20001205,64881510,SPX,9999,1,32768,,A,,0.687392
108105,20001206,64881510,SPX,9999,1,32768,,A,,0.708946
108105,20001207,64881510,SPX,9999,1,32768,,A,,0.68308
108105,20001208,64881510,SPX,9999,1,32768,,A,,0.282653
108105,20001211,64881510,SPX,9999,1,32768,,A,,0.316281
108105,20001212,64881510,SPX,9999,1,32768,,A,,0.398116
108105,20001213,64881510,SPX,9999,1,32768,,A,,0.404776
108105,20001214,64881510,SPX,9999,1,32768,,A,,0.404792
108105,20001215,64881510,SPX,9999,1,32768,,A,,0.351823
108105,20001218,64881510,SPX,9999,1,32768,,A,,0.389564
108105,20001219,64881510,SPX,9999,1,32768,,A,,0.330725
108105,20001220,64881510,SPX,9999,1,32768,,A,,0.168911
108105,20001221,64881510,SPX,9999,1,32768,,A,,0.047154
108105,20001222,64881510,SPX,9999,1,32768,,A,,0.113691
108105,20001226,64881510,SPX,9999,1,32768,,A,,0.178851
108105,20001227,64881510,SPX,9999,1,32768,,A,,0.196909
108105,20001228,64881510,SPX,9999,1,32768,,A,,0.267703
108105,20001229,64881510,SPX,9999,1,32768,,A,,0.282451
108105,20010102,64881510,SPX,9999,1,32768,,A,,0.308091
108105,20010103,64881510,SPX,9999,1,32768,,A,,0.51536
108105,20010104,64881510,SPX,9999,1,32768,,A,,0.617671
108105,20010105,64881510,SPX,9999,1,32768,,A,,0.646505
108105,20010108,64881510,SPX,9999,1,32768,,A,,0.784847
108105,20010109,64881510,SPX,9999,1,32768,,A,,0.764864
108105,20010110,64881510,SPX,9999,1,32768,,A,,0.780243
108105,20010111,64881510,SPX,9999,1,32768,,A,,0.782825
108105,20010112,64881510,SPX,9999,1,32768,,A,,0.783859
108105,20010116,64881510,SPX,9999,1,32768,,A,,0.760047
108105,20010117,64881510,SPX,9999,1,32768,,A,,0.77051
108105,20010118,64881510,SPX,9999,1,32768,,A,,0.810232
108105,20010119,64881510,SPX,9999,1,32768,,A,,0.839944
108105,20010122,64881510,SPX,9999,1,32768,,A,,0.858669
108105,20010123,64881510,SPX,9999,1,32768,,A,,0.920617
108105,20010124,64881510,SPX,9999,1,32768,,A,,1.00239
108105,20010125,64881510,SPX,9999,1,32768,,A,,1.016244
108105,20010126,64881510,SPX,9999,1,32768,,A,,1.032156
108105,20010129,64881510,SPX,9999,1,32768,,A,,1.07664
108105,20010130,64881510,SPX,9999,1,32768,,A,,1.093771
108105,20010131,64881510,SPX,9999,1,32768,,A,,1.131132
108105,20010201,64881510,SPX,9999,1,32768,,A,,1.170963
108105,20010202,64881510,SPX,9999,1,32768,,A,,1.200333
108105,20010205,64881510,SPX,9999,1,32768,,A,,1.24463
108105,20010206,64881510,SPX,9999,1,32768,,A,,1.26165
108105,20010207,64881510,SPX,9999,1,32768,,A,,1.309493
108105,20010208,64881510,SPX,9999,1,32768,,A,,1.354574
108105,20010209,64881510,SPX,9999,1,32768,,A,,1.347589
108105,20010212,64881510,SPX,9999,1,32768,,A,,1.339437
108105,20010213,64881510,SPX,9999,1,32768,,A,,1.320424
108105,20010214,64881510,SPX,9999,1,32768,,A,,1.296646
108105,20010215,64881510,SPX,9999,1,32768,,A,,1.294984
108105,20010216,64881510,SPX,9999,1,32768,,A,,1.287958
108105,20010220,64881510,SPX,9999,1,32768,,A,,1.220744
108105,20010221,64881510,SPX,9999,1,32768,,A,,1.233827
108105,20010222,64881510,SPX,9999,1,32768,,A,,1.178401
108105,20010223,64881510,SPX,9999,1,32768,,A,,1.121998
108105,20010226,64881510,SPX,9999,1,32768,,A,,1.078285
108105,20010227,64881510,SPX,9999,1,32768,,A,,1.037617
108105,20010228,64881510,SPX,9999,1,32768,,A,,0.955753
108105,20010301,64881510,SPX,9999,1,32768,,A,,0.897081
108105,20010302,64881510,SPX,9999,1,32768,,A,,0.82897
108105,20010305,64881510,SPX,9999,1,32768,,A,,0.784271
108105,20010306,64881510,SPX,9999,1,32768,,A,,0.771291
108105,20010307,64881510,SPX,9999,1,32768,,A,,0.764219
108105,20010308,64881510,SPX,9999,1,32768,,A,,0.748788
108105,20010309,64881510,SPX,9999,1,32768,,A,,0.628422
108105,20010312,64881510,SPX,9999,1,32768,,A,,0.615221
108105,20010313,64881510,SPX,9999,1,32768,,A,,0.614496
108105,20010314,64881510,SPX,9999,1,32768,,A,,0.563412
108105,20010315,64881510,SPX,9999,1,32768,,A,,0.505921
108105,20010316,64881510,SPX,9999,1,32768,,A,,0.492196
108105,20010319,64881510,SPX,9999,1,32768,,A,,0.343266
108105,20010320,64881510,SPX,9999,1,32768,,A,,0.220231
108105,20010321,64881510,SPX,9999,1,32768,,A,,0.090906
108105,20010322,64881510,SPX,9999,1,32768,,A,,0
108105,20010323,64881510,SPX,9999,1,32768,,A,,0
108105,20010326,64881510,SPX,9999,1,32768,,A,,0
108105,20010327,64881510,SPX,9999,1,32768,,A,,0
108105,20010328,64881510,SPX,9999,1,32768,,A,,0
108105,20010329,64881510,SPX,9999,1,32768,,A,,0
108105,20010330,64881510,SPX,9999,1,32768,,A,,0
108105,20010402,64881510,SPX,9999,1,32768,,A,,0
108105,20010403,64881510,SPX,9999,1,32768,,A,,0
108105,20010404,64881510,SPX,9999,1,32768,,A,,0
108105,20010405,64881510,SPX,9999,1,32768,,A,,0
108105,20010406,64881510,SPX,9999,1,32768,,A,,0
108105,20010409,64881510,SPX,9999,1,32768,,A,,0
108105,20010410,64881510,SPX,9999,1,32768,,A,,0
108105,20010411,64881510,SPX,9999,1,32768,,A,,0
108105,20010412,64881510,SPX,9999,1,32768,,A,,0
108105,20010416,64881510,SPX,9999,1,32768,,A,,0
108105,20010417,64881510,SPX,9999,1,32768,,A,,0
108105,20010418,64881510,SPX,9999,1,32768,,A,,0
108105,20010419,64881510,SPX,9999,1,32768,,A,,0
108105,20010420,64881510,SPX,9999,1,32768,,A,,0
108105,20010423,64881510,SPX,9999,1,32768,,A,,0
108105,20010424,64881510,SPX,9999,1,32768,,A,,0
108105,20010425,64881510,SPX,9999,1,32768,,A,,0
108105,20010426,64881510,SPX,9999,1,32768,,A,,0
108105,20010427,64881510,SPX,9999,1,32768,,A,,0
108105,20010430,64881510,SPX,9999,1,32768,,A,,0
108105,20010501,64881510,SPX,9999,1,32768,,A,,0.025293
108105,20010502,64881510,SPX,9999,1,32768,,A,,0.158311
108105,20010503,64881510,SPX,9999,1,32768,,A,,0.207556
108105,20010504,64881510,SPX,9999,1,32768,,A,,0.236399
108105,20010507,64881510,SPX,9999,1,32768,,A,,0.419104
108105,20010508,64881510,SPX,9999,1,32768,,A,,0.565391
108105,20010509,64881510,SPX,9999,1,32768,,A,,0.627139
108105,20010510,64881510,SPX,9999,1,32768,,A,,0.712191
108105,20010511,64881510,SPX,9999,1,32768,,A,,0.725011
108105,20010514,64881510,SPX,9999,1,32768,,A,,0.875854
108105,20010515,64881510,SPX,9999,1,32768,,A,,0.916331
108105,20010516,64881510,SPX,9999,1,32768,,A,,1.039662
108105,20010517,64881510,SPX,9999,1,32768,,A,,1.131937
108105,20010518,64881510,SPX,9999,1,32768,,A,,1.148212
108105,20010521,64881510,SPX,9999,1,32768,,A,,1.24317
108105,20010522,64881510,SPX,9999,1,32768,,A,,1.270031
108105,20010523,64881510,SPX,9999,1,32768,,A,,1.308019
108105,20010524,64881510,SPX,9999,1,32768,,A,,1.33957
108105,20010525,64881510,SPX,9999,1,32768,,A,,1.348067
108105,20010529,64881510,SPX,9999,1,32768,,A,,1.405703
108105,20010530,64881510,SPX,9999,1,32768,,A,,1.410086
108105,20010531,64881510,SPX,9999,1,32768,,A,,1.412169
108105,20010601,64881510,SPX,9999,1,32768,,A,,1.41381
108105,20010604,64881510,SPX,9999,1,32768,,A,,1.430706
108105,20010605,64881510,SPX,9999,1,32768,,A,,1.440806
108105,20010606,64881510,SPX,9999,1,32768,,A,,1.438084
108105,20010607,64881510,SPX,9999,1,32768,,A,,1.468767
108105,20010608,64881510,SPX,9999,1,32768,,A,,1.487747
108105,20010611,64881510,SPX,9999,1,32768,,A,,1.503186
108105,20010612,64881510,SPX,9999,1,32768,,A,,1.508001
108105,20010613,64881510,SPX,9999,1,32768,,A,,1.495949
108105,20010614,64881510,SPX,9999,1,32768,,A,,1.478918
108105,20010615,64881510,SPX,9999,1,32768,,A,,1.46631
108105,20010618,64881510,SPX,9999,1,32768,,A,,1.435917
108105,20010619,64881510,SPX,9999,1,32768,,A,,1.436927
108105,20010620,64881510,SPX,9999,1,32768,,A,,1.414495
108105,20010621,64881510,SPX,9999,1,32768,,A,,1.37819
108105,20010622,64881510,SPX,9999,1,32768,,A,,1.341321
108105,20010625,64881510,SPX,9999,1,32768,,A,,1.353642
108105,20010626,64881510,SPX,9999,1,32768,,A,,1.34346
108105,20010627,64881510,SPX,9999,1,32768,,A,,1.284058
108105,20010628,64881510,SPX,9999,1,32768,,A,,1.282574
108105,20010629,64881510,SPX,9999,1,32768,,A,,1.272227
108105,20010702,64881510,SPX,9999,1,32768,,A,,1.174637
108105,20010703,64881510,SPX,9999,1,32768,,A,,1.188635
108105,20010705,64881510,SPX,9999,1,32768,,A,,1.164257
108105,20010706,64881510,SPX,9999,1,32768,,A,,1.151878
108105,20010709,64881510,SPX,9999,1,32768,,A,,1.03566
108105,20010710,64881510,SPX,9999,1,32768,,A,,0.950312
108105,20010711,64881510,SPX,9999,1,32768,,A,,0.939083
108105,20010712,64881510,SPX,9999,1,32768,,A,,0.904308
108105,20010713,64881510,SPX,9999,1,32768,,A,,0.88102
108105,20010716,64881510,SPX,9999,1,32768,,A,,0.886007
108105,20010717,64881510,SPX,9999,1,32768,,A,,0.888741
108105,20010718,64881510,SPX,9999,1,32768,,A,,0.864257
108105,20010719,64881510,SPX,9999,1,32768,,A,,0.87847
108105,20010720,64881510,SPX,9999,1,32768,,A,,0.873213
108105,20010723,64881510,SPX,9999,1,32768,,A,,0.831246
108105,20010724,64881510,SPX,9999,1,32768,,A,,0.849428
108105,20010725,64881510,SPX,9999,1,32768,,A,,0.798358
108105,20010726,64881510,SPX,9999,1,32768,,A,,0.78688
108105,20010727,64881510,SPX,9999,1,32768,,A,,0.771989
108105,20010730,64881510,SPX,9999,1,32768,,A,,0.770892
108105,20010731,64881510,SPX,9999,1,32768,,A,,0.772265
108105,20010801,64881510,SPX,9999,1,32768,,A,,0.776432
108105,20010802,64881510,SPX,9999,1,32768,,A,,0.787917
108105,20010803,64881510,SPX,9999,1,32768,,A,,0.784799
108105,20010806,64881510,SPX,9999,1,32768,,A,,0.784716
108105,20010807,64881510,SPX,9999,1,32768,,A,,0.787595
108105,20010808,64881510,SPX,9999,1,32768,,A,,0.76316
108105,20010809,64881510,SPX,9999,1,32768,,A,,0.75035
108105,20010810,64881510,SPX,9999,1,32768,,A,,0.733533
108105,20010813,64881510,SPX,9999,1,32768,,A,,0.729269
108105,20010814,64881510,SPX,9999,1,32768,,A,,0.74665
108105,20010815,64881510,SPX,9999,1,32768,,A,,0.740735
108105,20010816,64881510,SPX,9999,1,32768,,A,,0.747557
108105,20010817,64881510,SPX,9999,1,32768,,A,,0.730582
108105,20010820,64881510,SPX,9999,1,32768,,A,,0.763219
108105,20010821,64881510,SPX,9999,1,32768,,A,,0.738537
108105,20010822,64881510,SPX,9999,1,32768,,A,,0.741728
108105,20010823,64881510,SPX,9999,1,32768,,A,,0.765089
108105,20010824,64881510,SPX,9999,1,32768,,A,,0.785983
108105,20010827,64881510,SPX,9999,1,32768,,A,,0.809423
108105,20010828,64881510,SPX,9999,1,32768,,A,,0.809572
108105,20010829,64881510,SPX,9999,1,32768,,A,,0.812538
108105,20010830,64881510,SPX,9999,1,32768,,A,,0.789982
108105,20010831,64881510,SPX,9999,1,32768,,A,,0.790198
108105,20010904,64881510,SPX,9999,1,32768,,A,,0.792252
108105,20010905,64881510,SPX,9999,1,32768,,A,,0.808865
108105,20010906,64881510,SPX,9999,1,32768,,A,,0.760294
108105,20010907,64881510,SPX,9999,1,32768,,A,,0.71099
108105,20010910,64881510,SPX,9999,1,32768,,A,,0.753141
108105,20010917,64881510,SPX,9999,1,32768,,A,,0.713144
108105,20010918,64881510,SPX,9999,1,32768,,A,,0.688653
108105,20010919,64881510,SPX,9999,1,32768,,A,,0.51784
108105,20010920,64881510,SPX,9999,1,32768,,A,,0.301364
108105,20010921,64881510,SPX,9999,1,32768,,A,,0.141656
108105,20010924,64881510,SPX,9999,1,32768,,A,,0
108105,20010925,64881510,SPX,9999,1,32768,,A,,0
108105,20010926,64881510,SPX,9999,1,32768,,A,,0
108105,20010927,64881510,SPX,9999,1,32768,,A,,0
108105,20010928,64881510,SPX,9999,1,32768,,A,,0
108105,20011001,64881510,SPX,9999,1,32768,,A,,0
108105,20011002,64881510,SPX,9999,1,32768,,A,,0
108105,20011003,64881510,SPX,9999,1,32768,,A,,0
108105,20011004,64881510,SPX,9999,1,32768,,A,,0
108105,20011005,64881510,SPX,9999,1,32768,,A,,0
108105,20011008,64881510,SPX,9999,1,32768,,A,,0
108105,20011009,64881510,SPX,9999,1,32768,,A,,0
108105,20011010,64881510,SPX,9999,1,32768,,A,,0
108105,20011011,64881510,SPX,9999,1,32768,,A,,0
108105,20011012,64881510,SPX,9999,1,32768,,A,,0
108105,20011015,64881510,SPX,9999,1,32768,,A,,0.113521
108105,20011016,64881510,SPX,9999,1,32768,,A,,0.156954
108105,20011017,64881510,SPX,9999,1,32768,,A,,0.222968
108105,20011018,64881510,SPX,9999,1,32768,,A,,0.28311
108105,20011019,64881510,SPX,9999,1,32768,,A,,0.335831
108105,20011022,64881510,SPX,9999,1,32768,,A,,0.453146
108105,20011023,64881510,SPX,9999,1,32768,,A,,0.474982
108105,20011024,64881510,SPX,9999,1,32768,,A,,0.527375
108105,20011025,64881510,SPX,9999,1,32768,,A,,0.586225
108105,20011026,64881510,SPX,9999,1,32768,,A,,0.629054
108105,20011029,64881510,SPX,9999,1,32768,,A,,0.677397
108105,20011030,64881510,SPX,9999,1,32768,,A,,0.678249
108105,20011031,64881510,SPX,9999,1,32768,,A,,0.734755
108105,20011101,64881510,SPX,9999,1,32768,,A,,0.808654
108105,20011102,64881510,SPX,9999,1,32768,,A,,0.884198
108105,20011105,64881510,SPX,9999,1,32768,,A,,1.053291
108105,20011106,64881510,SPX,9999,1,32768,,A,,1.086498
108105,20011107,64881510,SPX,9999,1,32768,,A,,1.148646
108105,20011108,64881510,SPX,9999,1,32768,,A,,1.214521
108105,20011109,64881510,SPX,9999,1,32768,,A,,1.268574
108105,20011112,64881510,SPX,9999,1,32768,,A,,1.378994
108105,20011113,64881510,SPX,9999,1,32768,,A,,1.410672
108105,20011114,64881510,SPX,9999,1,32768,,A,,1.457068
108105,20011115,64881510,SPX,9999,1,32768,,A,,1.521899
108105,20011116,64881510,SPX,9999,1,32768,,A,,1.550621
108105,20011119,64881510,SPX,9999,1,32768,,A,,1.595468
108105,20011120,64881510,SPX,9999,1,32768,,A,,1.588858
108105,20011121,64881510,SPX,9999,1,32768,,A,,1.619062
108105,20011123,64881510,SPX,9999,1,32768,,A,,1.628969
108105,20011126,64881510,SPX,9999,1,32768,,A,,1.684279
108105,20011127,64881510,SPX,9999,1,32768,,A,,1.675691
108105,20011128,64881510,SPX,9999,1,32768,,A,,1.692397
108105,20011129,64881510,SPX,9999,1,32768,,A,,1.692522
108105,20011130,64881510,SPX,9999,1,32768,,A,,1.701117
108105,20011203,64881510,SPX,9999,1,32768,,A,,1.703571
108105,20011204,64881510,SPX,9999,1,32768,,A,,1.696979
108105,20011205,64881510,SPX,9999,1,32768,,A,,1.711994
108105,20011206,64881510,SPX,9999,1,32768,,A,,1.684724
108105,20011207,64881510,SPX,9999,1,32768,,A,,1.685764
108105,20011210,64881510,SPX,9999,1,32768,,A,,1.680392
108105,20011211,64881510,SPX,9999,1,32768,,A,,1.656701
108105,20011212,64881510,SPX,9999,1,32768,,A,,1.659355
108105,20011213,64881510,SPX,9999,1,32768,,A,,1.674859
108105,20011214,64881510,SPX,9999,1,32768,,A,,1.678354
108105,20011217,64881510,SPX,9999,1,32768,,A,,1.671646
108105,20011218,64881510,SPX,9999,1,32768,,A,,1.653217
108105,20011219,64881510,SPX,9999,1,32768,,A,,1.617328
108105,20011220,64881510,SPX,9999,1,32768,,A,,1.624477
108105,20011221,64881510,SPX,9999,1,32768,,A,,1.630157
108105,20011224,64881510,SPX,9999,1,32768,,A,,1.569682
108105,20011226,64881510,SPX,9999,1,32768,,A,,1.478933
108105,20011227,64881510,SPX,9999,1,32768,,A,,1.373481
108105,20011228,64881510,SPX,9999,1,32768,,A,,1.334506
108105,20011231,64881510,SPX,9999,1,32768,,A,,1.320875
108105,20020102,64881510,SPX,9999,1,32768,,A,,1.305833
108105,20020103,64881510,SPX,9999,1,32768,,A,,1.286423
108105,20020104,64881510,SPX,9999,1,32768,,A,,1.26681
108105,20020107,64881510,SPX,9999,1,32768,,A,,1.24858
108105,20020108,64881510,SPX,9999,1,32768,,A,,1.238117
108105,20020109,64881510,SPX,9999,1,32768,,A,,1.237729
108105,20020110,64881510,SPX,9999,1,32768,,A,,1.208365
108105,20020111,64881510,SPX,9999,1,32768,,A,,1.205106
108105,20020114,64881510,SPX,9999,1,32768,,A,,1.193714
108105,20020115,64881510,SPX,9999,1,32768,,A,,1.190333
108105,20020116,64881510,SPX,9999,1,32768,,A,,1.183097
108105,20020117,64881510,SPX,9999,1,32768,,A,,1.166864
108105,20020118,64881510,SPX,9999,1,32768,,A,,1.172462
108105,20020122,64881510,SPX,9999,1,32768,,A,,1.14751
108105,20020123,64881510,SPX,9999,1,32768,,A,,1.134204
108105,20020124,64881510,SPX,9999,1,32768,,A,,1.115666
108105,20020125,64881510,SPX,9999,1,32768,,A,,1.11619
108105,20020128,64881510,SPX,9999,1,32768,,A,,1.118193
108105,20020129,64881510,SPX,9999,1,32768,,A,,1.114143
108105,20020130,64881510,SPX,9999,1,32768,,A,,1.165042
108105,20020131,64881510,SPX,9999,1,32768,,A,,1.173303
108105,20020201,64881510,SPX,9999,1,32768,,A,,1.174813
108105,20020204,64881510,SPX,9999,1,32768,,A,,1.186885
108105,20020205,64881510,SPX,9999,1,32768,,A,,1.1768
108105,20020206,64881510,SPX,9999,1,32768,,A,,1.167589
108105,20020207,64881510,SPX,9999,1,32768,,A,,1.13688
108105,20020208,64881510,SPX,9999,1,32768,,A,,1.125999
108105,20020211,64881510,SPX,9999,1,32768,,A,,1.100961
108105,20020212,64881510,SPX,9999,1,32768,,A,,1.099322
108105,20020213,64881510,SPX,9999,1,32768,,A,,1.101241
108105,20020214,64881510,SPX,9999,1,32768,,A,,1.093986
108105,20020215,64881510,SPX,9999,1,32768,,A,,1.089275
108105,20020219,64881510,SPX,9999,1,32768,,A,,1.080614
108105,20020220,64881510,SPX,9999,1,32768,,A,,1.110561
108105,20020221,64881510,SPX,9999,1,32768,,A,,1.096646
108105,20020222,64881510,SPX,9999,1,32768,,A,,1.104156
108105,20020225,64881510,SPX,9999,1,32768,,A,,1.106392
