date,calib_params,train_mse,train_mape,test_mse,test_mape
1996-02-06,"[1.1079219801544985e-06, 33.949804081965645, 117.53346794780248, 57.099602264058404, 0.4937659761771732]",2.319375257175104,0.030373837469850444,3.911406969455601,0.04889266154526031
1996-02-07,"[0.1045635996973158, 0.14374572170472644, 114.8407263504786, 4.8766192437661, 0.043337096588025814]",0.43269376119137554,0.023618614743451723,0.528273107317295,0.03243276208537647
1996-02-08,"[0.07939512372687778, 13.744936488415995, 122.86647100162207, 11.142609833973923, 0.951190982452437]",0.48701965381178475,0.02163279995563816,0.5097776524666702,0.027114393818144393
1996-02-09,"[0.04171461841575611, 21.33298067439987, 64.06742451028158, 48.212556342232915, 0.38354262525541605]",1.2874705925269756,0.020703880831692344,1.2054263692910199,0.02432428442047731
1996-02-12,"[0.09517373802661064, 18.55952516834723, 146.29730456589837, 14.671690288515595, 0.9478034220319269]",0.3611469742107587,0.01693688860116168,0.4858307594597612,0.01859642151055177
1996-02-13,"[0.11319521421390416, 0.47221168816241854, 181.34214518386344, 7.133937322182492, 0.5457287661541926]",0.3715259449118705,0.017327460436787994,0.4159596415704243,0.030857683161043942
1996-02-14,"[0.04746127093641886, 24.19575154107995, 55.83747611681359, 56.23217687501071, 0.02577288759682237]",1.1225556241498449,0.021659122515590934,1.347343673190212,0.06677972501903687
1996-02-15,"[0.04119812222563609, 16.217638951302, 71.8596892344916, 41.107255887652244, 0.1584126806107044]",0.7787167014501585,0.05425354993208984,0.9709258448042675,0.07666797758478894
1996-02-16,"[0.00032214176324784586, 29.586178474695878, 84.96648021925509, 38.45147182967018, 0.6241482552463682]",0.7927502666126139,0.04754898729332584,0.5380758741472259,0.03174044140199667
1996-02-20,"[3.850655299100468e-07, 29.070112545140383, 68.23183228357223, 50.47936224596191, 0.29186455234141406]",0.6550093282963917,0.032493676067111905,1.6119423042081518,0.04160257987327967
1996-02-21,"[2.522625768899939e-13, 32.072196945478616, 62.33303813658594, 54.99884120889355, 0.17449483537037938]",1.3139569760631542,0.04145750948201997,1.5408914652369854,0.0808296354435789
1996-02-22,"[0.07868221929250181, 14.914431916893527, 67.966302943707, 47.68925316247281, 0.15051370027053146]",1.6803623773961986,0.035789782498853104,1.531982482318316,0.04243678993862515
1996-02-23,"[0.05458672439116659, 20.755777938583478, 82.11996567937017, 39.97880275649342, 0.5651934594099294]",1.4941055152756322,0.02728292713782762,1.603804757539324,0.03373828364342153
1996-02-26,"[3.3247082998274085e-15, 22.49354245716966, 70.53763942394568, 42.13247204915928, 0.44179871062545306]",1.3443434752715466,0.0324529389602664,2.378715817440639,0.07057243257675401
1996-02-27,"[0.01346757692514194, 34.99072056831879, 70.95524717194095, 55.67231628047135, 0.3212200248576461]",1.5672505977261122,0.05463557087352152,0.7174164669473041,0.042212951340486554
1996-02-28,"[4.411136998489512e-06, 32.91970354912422, 56.306344991374075, 57.309096516997144, 0.17236516710679953]",0.6605097316450602,0.04086355495396828,1.2956588120573083,0.06006202917797089
1996-02-29,"[0.016533918721485668, 29.1569190820381, 45.614565270341934, 56.136224634507016, 0.11722626369846362]",1.3748335927316566,0.05598651831206509,2.255058026013085,0.06338628550407786
1996-03-01,"[0.026424499519275, 27.530178914003855, 50.6729358716679, 52.546051055261735, 0.16760021187619617]",1.794186017036289,0.0631051079369014,1.3878307015321993,0.07067822635931688
1996-03-04,"[0.05272996050000783, 40.34962164299849, 94.02709420124555, 38.18774524635048, 0.7852086087330281]",1.1176746478340045,0.04834556476547655,0.7815684709415918,0.06421648665436475
1996-03-05,"[0.08840608014218784, 20.321541125703263, 92.52311283803232, 13.219925642649361, 0.9510458646855655]",0.3342381600579759,0.02751541375381769,0.5199113661679795,0.038626755377962695
1996-03-06,"[0.09651026585300032, 19.276227420596395, 58.565396997697135, 60.09548259162058, 0.05948087540036742]",1.3100820215725353,0.027525157190057933,1.3201213513564696,0.06361746445130903
1996-03-07,"[0.05435209623182169, 26.636095785430335, 63.18826820835943, 55.03790684724676, 0.15969321097185074]",1.0567137956867196,0.035382207270491364,0.875529092559292,0.06627545090764973
1996-03-08,"[0.08730792829071511, 21.419433414327194, 68.77709637374096, 56.741289294439895, 0.13487422142906716]",0.8543689926632861,0.03860941147958821,4.353358986853072,0.16384537707649627
1996-03-11,"[3.3457510378296005e-13, 30.46371470537028, 69.4696486588139, 44.65147243520888, 0.34285272493746516]",2.1981102961783883,0.12849882111766842,1.2390166044582658,0.10172460451628206
1996-03-12,"[0.09439769211132415, 25.104977111367972, 61.10500254198304, 58.556854546992454, 0.026601533078540435]",1.8409114636626804,0.07372656567023643,2.3562228662986016,0.12071731472648582
1996-03-13,"[0.10003911877265814, 7.231025743152204, 102.49865896756276, 26.608186960437912, 0.3582451890982199]",1.6765934066920825,0.09237225750315417,1.0748552392529178,0.10097033344298711
1996-03-14,"[0.06692655781367503, 18.239718744291334, 78.11436875122135, 36.49896725426015, 0.31238824894260425]",0.7084567237889363,0.06688212791132393,0.7926562056631045,0.055505459160047274
1996-03-15,"[8.018477432821512e-06, 35.358409904227514, 62.06566588994997, 54.336065860745286, 0.1919345075731083]",0.8950941459294616,0.03747141452651143,1.3292818669554183,0.08668927322015056
1996-03-18,"[0.007089628161812217, 34.874524005879096, 95.67631024072614, 43.34084943207047, 0.5306304451566345]",1.5135742035318809,0.03193771048600845,1.414417474051022,0.0360469011611291
1996-03-19,"[0.025454807647341277, 32.28500487957608, 59.42393325544903, 54.02443331446146, 0.15316424644938825]",1.3385001198799344,0.030684911552911948,1.5665952089103146,0.05414556364543546
1996-03-20,"[0.005988766631571274, 31.286927536494165, 46.99371672276132, 52.19184542866955, 0.13316367869157744]",1.1693203702016117,0.04139461019783741,1.3628311119519498,0.047087781059600424
1996-03-21,"[0.08879517632204326, 27.698601456213595, 63.89113976644052, 57.95239204263166, 5.634305513949502e-06]",1.2930953889161454,0.03985406666667573,1.056961946652545,0.056508126670729956
1996-03-22,"[0.02276231842864071, 32.27667421604094, 62.718181789704815, 50.86515318127925, 0.18145245473767901]",0.8042188511737299,0.044705426197734134,0.9990160371146557,0.042187643275066
1996-03-25,"[0.020185850821000148, 34.04803886892614, 71.97133884748106, 52.219882464447764, 0.2161857563985255]",1.122727447989152,0.03201966297564816,0.7969397242729311,0.03605851250836433
1996-03-26,"[0.03555888327091793, 33.72586608296446, 69.5296581015437, 53.0866456053207, 0.1814114612881948]",0.7261759090787206,0.03028355408122502,0.8031814046277025,0.026361687347554258
1996-03-27,"[0.046434751935443046, 31.14267731665447, 62.62874300798899, 52.75046000017207, 0.13694164357672128]",0.7952844137102989,0.024309719544903585,2.1011547865530615,0.06403159603925615
1996-03-28,"[0.04025100435851785, 32.874794667254825, 61.21679906996182, 54.8741484642366, 0.12511452734362047]",2.3939560709864383,0.059189758350434746,1.6344662839062358,0.06517612080206645
1996-03-29,"[0.08923604431827709, 13.808300054321048, 3.4474805107918103, 39.78987931188166, 0.0001197295430705398]",0.586124356296038,0.0395095739393064,0.6498668910195032,0.06434566598042278
1996-04-01,"[0.05219948220304127, 36.676082901525454, 59.43464386027098, 55.74653859600036, 0.1163486283354041]",0.707064011393525,0.037451456639974345,1.9664206545581873,0.14010858917515545
1996-04-02,"[3.1092548056380314e-05, 30.041952219459326, 81.05595312564924, 45.327404753945835, 0.26573421518303236]",1.0386745594062399,0.038967866525736576,1.0661582159197016,0.07837707113482523
1996-04-03,"[0.06743447283602719, 7.718043470253621, 67.36703265488129, 24.106011236819448, 0.276590462896507]",0.48415648788623694,0.020106838177873496,0.37214223839151866,0.023836750109565763
1996-04-04,"[0.09006982339810107, 2.322425512994343, 83.81819812743862, 14.70897881128721, 0.18418808708509243]",0.20299567525600182,0.02234706922117147,0.16524969852157514,0.023027706996494316
1996-04-08,"[0.03801527480150926, 26.000947688832362, 69.60038074317362, 49.60240276626348, 0.10624050662387288]",1.00975415881738,0.03914281637080149,3.1932553443455167,0.07706798352641099
1996-04-09,"[0.035625002539456684, 34.62619088086278, 59.13643551867253, 58.55566511118003, 0.0799419003941884]",3.5333834591494067,0.06360551051213735,2.333739644690425,0.08684973177663811
1996-04-10,"[0.056160107725445566, 18.469835502280525, 59.657323449814285, 43.60912782239164, 0.09998941432294112]",1.9278712284682806,0.06642850933847316,5.799802968518398,0.1827819974349546
1996-04-11,"[0.03473949928571143, 38.020144994949135, 57.99818334363718, 56.68520400689161, 0.09071042664050924]",3.5298094598986043,0.11622327523858991,2.314678529800026,0.1147635896535339
1996-04-12,"[0.047993672658102074, 23.581307431312666, 32.92070686603579, 45.21055529200036, 0.023072978383914686]",1.608417702067793,0.10334443681049559,0.8835790166688224,0.13028033812469436
1996-04-15,"[0.08198093026328873, 9.757839528950072, 86.5343856177914, 26.883866583891887, 0.3242992447010009]",0.5691050126665327,0.07000778065573107,1.4651776787167683,0.09802678940331598
1996-04-16,"[0.09730087147819169, 1.4448341322048979, 78.51694852217686, 11.97811027448455, 0.13164143960344948]",0.613329593048317,0.06335444782232706,0.42361050746696094,0.09089459380784842
1996-04-17,"[0.0003035436899035585, 16.026394682597434, 73.18938747159447, 34.47380276908174, 0.1722882555645926]",0.8675804640393642,0.09931453101489877,0.7892797149952844,0.1883689558501882
1996-04-18,"[0.04180199577587459, 17.7557682877708, 95.22532848181916, 39.193516840214045, 0.10924805388246808]",0.9986609893832303,0.09915076314001013,1.6065279525494036,0.06512209861960806
1996-04-19,"[0.0437365305554505, 42.70732881639967, 138.910318111212, 17.835545568226852, 0.9242165318166952]",0.42411400408596034,0.03179152018920295,0.6922023298375063,0.06841659051795139
1996-04-22,"[0.08379698468248041, 4.809384095405054, 146.96274135503103, 13.18519726251045, 0.677048226078665]",0.2691341487013541,0.044189721128925455,0.25455371654061804,0.03404839133351485
1996-04-23,"[1.528677926441203e-06, 20.377322234164048, 76.23362453480517, 41.29418980889872, 0.2257895697522364]",1.4493709221704174,0.03294578003532207,1.1205788771710028,0.035131696885126996
1996-04-24,"[0.08241065786352464, 5.3606891393665705, 110.68130731089778, 14.187566189456122, 0.7007393636965494]",0.22623600133795915,0.0185485084816256,0.4545582693816699,0.036520835582055426
1996-04-25,"[0.05968779764055028, 14.413153884500673, 107.12186174976296, 14.983004781559028, 0.8568739748834586]",0.3554468543528986,0.023746708698482572,0.3070915995580088,0.02609564311534832
1996-04-26,"[0.09078047029353037, 1.2410729553500766, 242.7651464537065, 9.716653480542519, 0.3426699483315945]",0.22684145992401866,0.023116479695823113,0.19877602349781426,0.03147626640656461
1996-04-29,"[0.014548275740361175, 12.696549809202963, 66.7455670183795, 28.183502815324132, 0.38760822951141655]",0.9819967392823317,0.04763485155935333,0.7644780560340988,0.049390667145953665
1996-04-30,"[0.0018355486880269705, 18.08222835074111, 91.18285170262195, 19.11712775626062, 0.7996636966376991]",0.41784392113651664,0.03091342348762388,0.5124112214686887,0.042395035663213385
1996-05-01,"[0.0851613228921537, 4.811700798581781, 120.85244362918687, 10.211078376842224, 0.8014623828964098]",0.40060382502394454,0.04322853764489666,0.3749851752288838,0.06512721948011606
1996-05-02,"[0.06318537194608674, 17.39212626264988, 79.12966934272103, 42.372983863987606, 0.27894910552409047]",2.2540000268431726,0.058775770957404765,4.313317558523412,0.09850905077416694
1996-05-03,"[0.01991333266041414, 23.53228496320976, 49.51552602953328, 43.53398321586775, 0.08027455878686329]",0.9565365368725863,0.05911344948994788,0.7351439452005335,0.1484848628539947
1996-05-06,"[0.0018865473861204279, 38.96170715480839, 53.22926200720583, 64.4707530464004, 0.036731930931108395]",2.2449136887667374,0.0674136548901636,3.6670741507720446,0.06224173649125385
1996-05-07,"[0.034677720518052964, 20.77639113376907, 45.736089422741685, 45.94112532788614, 0.037849333641484705]",2.0844580548562237,0.06107570511155978,2.2622688518973053,0.0890009353439556
1996-05-08,"[0.07104142521593923, 8.454295806684193, 80.01094790398857, 19.732100917056776, 0.5977281064478353]",1.2300047331554869,0.05891740749870366,0.4403038345719526,0.04123759692556256
1996-05-09,"[0.09594354104452338, 1.3637503928264527, 164.80788024645983, 11.850834071643295, 0.15002060133333495]",0.25302182391853967,0.03863460108854405,0.3759260247239959,0.046065653487281984
1996-05-10,"[0.09884069130074505, 2.7648371941588556, 243.12722075206693, 10.44516623710286, 0.6509525464339581]",0.2515471782893334,0.03960883443117024,0.28518389152422297,0.06447094792834984
1996-05-13,"[0.07350466587103091, 4.8161806015475275, 58.386890299703026, 19.0739820717118, 0.3755565658560376]",0.35707363896150973,0.03724144569779438,0.8971715361725902,0.04060304447182014
1996-05-14,"[0.08907577557222457, 1.5095667158153785, 46.844584693600076, 11.199189578655982, 0.3761741462585185]",0.5558973876820547,0.037322276389733476,0.26061576016946136,0.04016445800789486
1996-05-15,"[0.06385556146336065, 37.28660645324808, 165.90670876073585, 16.424640139007607, 0.9429324037950468]",0.32988262139970614,0.02725021252889025,0.3382485740703368,0.05783870532580742
1996-05-16,"[0.06500986489362648, 11.452470119782454, 97.18522824967539, 26.48343062356213, 0.5288355135194397]",0.8051035849088921,0.03745216850239703,0.7616004352501529,0.02803889154167769
1996-05-17,"[0.03222655854033629, 24.74963816091206, 109.53191542801493, 32.09363959529688, 0.6506118299759492]",0.9649664446723653,0.031033084988425677,1.4945973890593085,0.026103523285529777
1996-05-20,"[0.09239665258129948, 7.013657722153916, 109.46038332824205, 11.448079380997118, 0.8612824692854137]",0.18749379345419703,0.017126535705379753,0.2098855927997313,0.022332401343953066
1996-05-21,"[0.062164337574542684, 47.638413357965796, 162.35301817262106, 29.791578696136547, 0.8739412653430523]",0.8077490093122635,0.02237361536515918,1.0061185864226327,0.03393918594067918
1996-05-22,"[0.07874758530664919, 42.815458255197115, 143.1142006161983, 14.551076668512096, 0.9667871378630051]",0.3278927082871037,0.019766944714467685,1.060181125732451,0.033086808570524276
1996-05-23,"[0.06157739168634695, 18.323552889759544, 88.46120512037116, 12.691966328326313, 0.9322538077812432]",0.7928097916811961,0.028954940932603417,0.5565285244669149,0.036590597791763296
1996-05-24,"[0.04856728367657773, 28.2093659791691, 79.05089197381866, 51.11348149549073, 0.2624135767686424]",1.2501220747667674,0.033267411511352,1.3121141635889333,0.04734427793165239
1996-05-28,"[0.04732798431934225, 153.2772541855023, 209.2458602534664, 12.794130526647436, 0.9917069483994718]",0.17819555283414923,0.02513296826514063,0.8041119043215892,0.04944882730088665
1996-05-29,"[0.004423178550453617, 23.182279890939657, 87.3515234682709, 24.317536652703435, 0.7495393891948491]",0.7428147269401075,0.04264098413387372,0.6611236722578675,0.04348686527309869
1996-05-30,"[0.05990712378815506, 24.87217279260262, 70.20428029606973, 48.40754527946906, 0.1807147865505166]",1.652535365635136,0.044357285267213845,1.9158816248351669,0.06753836119096672
1996-05-31,"[0.0035153987100676057, 19.564673525943018, 71.13636824869984, 36.190283222514665, 0.3109976189907497]",1.2349266243357497,0.037848434073124125,2.9374345858437176,0.07780450992287569
1996-06-03,"[0.08890244660590477, 2.7889509886943573, 63.45709295345861, 12.104649820595942, 0.5228125345701065]",1.8252819010777386,0.046296458395646445,0.5503932747861147,0.057635199202611995
1996-06-04,"[0.11031480457743387, 0.735127877428537, 152.62331195046505, 8.699874878512512, 0.1812367858491064]",0.449515727829474,0.03984863083395061,0.5827130612401363,0.03800679583815483
1996-06-05,"[0.10178567110954936, 6.173017256596234, 128.94537583590423, 8.954323265039418, 0.8883347614282534]",0.5039219629416779,0.029015500947024674,0.292242194663789,0.018849041999180707
1996-06-06,"[0.0011510563612740505, 34.04527225290146, 73.25355355376459, 53.81497015190132, 0.13798921980820408]",2.184947288324642,0.04325955377408216,2.5045906711120693,0.06808139449038375
1996-06-07,"[0.01077919555446396, 43.1266210074902, 100.55976260389062, 55.0680277563881, 0.3738825859237511]",3.1702822644125344,0.05544799136296747,3.0749800330171526,0.05064338496274285
1996-06-10,"[0.07825199028791377, 5.242344961979619, 75.46429458945003, 23.37231977699988, 0.02200061733781852]",0.6951914467164009,0.061403452361634005,1.1042615998990195,0.08990976469080408
1996-06-11,"[2.2925434273622686e-08, 26.592886276226263, 106.11740259711073, 24.058476349738743, 0.7647598160251916]",1.0011921989674013,0.05592779217036959,1.407905538745866,0.06811946229569556
1996-06-12,"[0.06261427823293002, 28.588703296040833, 70.883472567906, 57.194874864283264, 0.09897553284020791]",2.831459025660941,0.05349247847931046,3.381109368965138,0.05768605493601086
1996-06-13,"[0.04060559467807573, 31.190245580644607, 63.119919095040544, 53.8922965669674, 0.08037564191342585]",1.9226686262713655,0.05834177495945777,1.981300398982603,0.0959019690864062
1996-06-14,"[0.058082353832597286, 35.16133856658062, 104.0173453527286, 55.758749305027564, 0.19513355659754072]",2.0263777081111507,0.07662106935231228,3.1637285940695863,0.0992257760061202
1996-06-17,"[0.10514704548115422, 1.1905690210747202, 94.86623582648762, 9.902422596726337, 0.20806743634734554]",0.6106340467260657,0.055685619051202194,0.38247439388331467,0.08840526895156846
1996-06-18,"[0.08536960784699413, 8.72788612506961, 60.44075579015286, 31.046498413476712, 0.053502285591605664]",0.7720351284237543,0.0851926396253746,1.5197213187528098,0.11229394539168185
1996-06-19,"[0.10859675204068242, 1.445874797939557, 51.90710839192452, 10.657956135658054, 0.33680403111697]",0.9506284734255639,0.0889804943248387,0.495141705149751,0.12158178649434356
1996-06-20,"[0.05266289838511702, 16.333849141905443, 54.228511687587414, 36.96273986502556, 0.11461500053281318]",1.2462099580926091,0.09447378605246043,2.0178452062611294,0.06907882171730431
1996-06-21,"[0.00293444638461252, 34.32038509744173, 58.136248290329334, 54.84963884376303, 0.1005671381507176]",2.956422970168203,0.0616781375905718,2.549586668181199,0.05600774466554918
1996-06-24,"[0.00047595159279708823, 31.895121674692014, 62.247004389592604, 52.7817765866173, 0.09571130719931974]",2.585139992584365,0.04100500768089435,1.8621986280187373,0.05893240007281437
1996-06-25,"[0.1047021883197002, 2.306699680023976, 146.14334363208005, 9.588942645156571, 0.6555774603736779]",0.25369821390513214,0.032824327035778755,0.9863970934585929,0.031993002339279694
1996-06-26,"[0.07103390923849433, 5.738821560002123, 17.193087183040532, 25.758686081167163, 0.043228812673225814]",2.4254393971088186,0.03909646903568649,1.6817323036380434,0.0757932261559801
1996-06-27,"[7.168113171191715e-09, 22.42867621774596, 76.32599969644428, 40.23186073757299, 0.30685128539752266]",2.601556345534608,0.06403662097216058,2.5454026721922403,0.12703148436935302
1996-06-28,"[0.08551953344185453, 2.801333846986613, 23.084502100794225, 20.30758016073073, 0.0005577537005961127]",1.612808062047911,0.07795911823665022,0.9135272879979633,0.08604665636283484
1996-07-01,"[0.051961265264986664, 24.445972712694996, 65.23975391952777, 57.0086114847134, 0.08960989971958905]",2.379513876802521,0.05647335640092523,4.685436123333653,0.06418871380345235
1996-07-02,"[1.8644111381322918e-14, 30.655417912403063, 116.52518299944576, 28.53795612672303, 0.7858205991493624]",2.051996967533125,0.045990214980237656,1.9587986284587608,0.06748374982359416
1996-07-03,"[0.00013183028556089854, 20.950046235347052, 78.17855658551049, 39.74477084729878, 0.43279320824331813]",3.2066379066810353,0.05740311278802301,3.4023560921316087,0.0830413806219502
1996-07-05,"[0.039387897476453056, 34.95793560547232, 119.71645570546826, 11.794171422071642, 0.966280525792564]",0.9204575166754871,0.053052473009719,2.0590559248987415,0.1419390588474628
1996-07-08,"[5.938358246964975e-11, 34.6694079173595, 42.83991275877655, 58.15310214183252, 0.042970534215184285]",2.8835741063543434,0.09684453640271362,3.658024913441912,0.14828561916828364
1996-07-09,"[0.03502651497072476, 19.21200024275586, 23.131914376618898, 44.79248951416844, 0.00846097403599724]",3.5361942227922,0.11950116689399305,2.6673759116757454,0.09803029187157533
1996-07-10,"[0.04046912713547249, 14.763305267252655, 78.87837254209717, 28.376583116682127, 0.47311143991886606]",1.2455873697363828,0.06743413076758911,1.2833747422701511,0.07233434049213501
1996-07-11,"[0.05319620786844087, 26.638771913856495, 70.4172437446078, 53.90385157071947, 0.11237095656807358]",3.216562242991683,0.07636934438296292,3.3941760465344206,0.14660787302052533
1996-07-12,"[0.030580895659452996, 43.51828148380501, 55.990686776439375, 69.81871483405384, 0.08264339230751311]",4.229944645589594,0.11299333563794273,4.705894163124524,0.15162400827745653
1996-07-15,"[0.0001084614859424444, 24.593711990871483, 103.57365554187714, 22.57091096801978, 0.771429108096068]",1.0134711967914216,0.09993323927317242,3.327228807300036,0.22935128554575931
1996-07-16,"[0.003008818969207787, 49.38516179712825, 105.84602149389528, 47.78743647821665, 0.5813164758104367]",5.543410867126449,0.18046631810047453,3.9002911213019047,0.18867889031024837
1996-07-17,"[0.00044431138175342826, 20.279137649047023, 61.34408476387384, 32.612869658367146, 0.4098605594082072]",2.209783701867241,0.15043986031183873,1.3821624539625788,0.18092940562652296
1996-07-18,"[0.12377385895534257, 0.4557837101108473, 51.437215300966784, 6.939578581643431, 0.031238128850700105]",0.8503788416131886,0.11372474200557886,1.7549201001697852,0.14652555942704548
1996-07-19,"[0.0001638137320033735, 22.585910386805296, 43.5953245849267, 44.318673958988384, 0.08330345491430445]",2.6522459233753017,0.07144937930170785,2.3564305479136687,0.07978221661870262
1996-07-22,"[0.006712023420556625, 31.490866312762748, 61.24707570242374, 49.72591031334109, 0.13779028278911326]",1.928001394394953,0.07367727965857045,4.732838279026009,0.1116215502400186
1996-07-23,"[0.053856995348491185, 16.888918527841874, 66.66303742571566, 25.65278558508735, 0.5758448117923821]",3.270058639717687,0.0783966071611908,4.285862889299699,0.1284474864283865
1996-07-24,"[0.0706341486631415, 57.13708724601196, 23.1034257269584, 76.82725473794227, 0.0016565539863590529]",8.335653111703373,0.1448473490168889,7.254335685293313,0.13016125568929796
1996-07-25,"[0.04659232662702017, 24.250586726359927, 45.84087186070955, 40.963966781765976, 0.1172044699675135]",3.817412469442362,0.09613007184609351,2.2203423886408364,0.11990326393152331
1996-07-26,"[0.023475406818959297, 31.662868905166995, 62.353929947418, 46.911465089737206, 0.12191748312324269]",2.2571836758119797,0.08289244343920893,1.4252184966613788,0.08603058021239646
1996-07-29,"[0.047083849336090375, 34.5399996632927, 62.72720484327431, 54.96694872138457, 0.06433749698135202]",2.0907976175052227,0.06169583831124306,6.1571072400909745,0.10354820331805673
1996-07-30,"[0.04613369085604617, 36.373904472005606, 74.54962001525531, 52.558025511736616, 0.1364995367286096]",4.929521203087665,0.09585608559254154,5.439957922202382,0.09840372358988535
1996-07-31,"[0.04243642735025653, 36.24495344804348, 59.83476880612639, 54.08141413906353, 0.05976116702317364]",5.5013033777880676,0.09529089940745022,3.1427879047172937,0.0939067954324329
1996-08-01,"[4.40288413761561e-15, 26.655460208655832, 71.24416377832988, 41.24406645677036, 0.15605228076323144]",1.9167766294750361,0.08153633052209469,2.603829655146943,0.08739660437519431
1996-08-02,"[0.0011267572196184473, 36.45279295119257, 73.88317142428974, 52.144929424933196, 0.18778285133838685]",4.217169595555357,0.06976465125923909,3.092511015248776,0.10811590616367
1996-08-05,"[0.1053228261851897, 1.3629292000618531, 67.43793052447482, 8.070617097004149, 0.5800222595791013]",0.9880300231092192,0.06595631183922024,0.7729874542436592,0.06246993777342688
1996-08-06,"[0.04852331493353972, 16.890964033356816, 27.596019844244946, 39.38998073725156, 0.01755642434565196]",2.1873027652170536,0.06829856694735395,3.184768913080376,0.07825258813490421
1996-08-07,"[0.10642483744930523, 0.9235194939416076, 96.43249249067497, 7.435882431426764, 0.431870765977462]",1.3762629800572894,0.05443119143726584,0.3918782657472175,0.04583399277440972
1996-08-08,"[0.08346719586855497, 9.70209588295442, 98.2998910903274, 10.083446014925878, 0.8934568212557628]",0.3855223731053442,0.029076047101405485,0.5816857794573089,0.03957304856220511
